Semana Exporta‡Æo;Date*ÿÿ;Due dateÿÿ;Week*ÿÿ;Cardÿÿ;Teamÿÿ;Boardÿÿ;Listÿÿ;Labelsÿÿ;Sÿÿ;E 1??ÿÿ;Eÿÿ;Rÿÿ;cf:Desvio;cf:Equipamento;cf:Mantis;cf:NÆo Planejado;cf:Observa‡Æo;cf:Reprova‡äes
2020 ? Sem 03 ? Software;43845;ÿ;2020-W03;ESO28;Team Software;SW - Sprint Semanal;W03;ESTUDO;0,28;0,5;0,5;0,22;ÿ;ÿ;49876;ÿ;Estudo da obra;ÿ
2020 ? Sem 03 ? Software;43845;ÿ;2020-W03;IAEO02;Team Software;SW - Sprint Semanal;W03;ESTUDO;0,66;0,7;0,7;0,04;ÿ;ÿ;42289;ÿ;Entender como instanciar os equipamentos no G5;ÿ
2020 ? Sem 03 ? Software;43845;ÿ;2020-W03;IADQ01;Team Software;SW - Sprint Semanal;W03;SUPORTE;0,5;0;0;-0,5;ÿ;ÿ;ÿ;1;Scripts com Diego;ÿ
2020 ? Sem 03 ? Software;43845;ÿ;2020-W03;IAEM01;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR01ÿÿV01;0,32;0,7;0,32;0;G5;G5;46627;ÿ;Corre‡Æo G5;1
2020 ? Sem 03 ? Software;43845;ÿ;2020-W03;H360ADM;Team Software;SW - Sprint Semanal;W03;ADM;1,5;1,5;1,5;0;ÿ;ÿ;0;ÿ;Bloqueio de equipamentos de hist¢rico;ÿ
2020 ? Sem 03 ? Software;43845;ÿ;2020-W03;IABI06;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;3,47;5;5;1,53;ÿ;ÿ;40033;ÿ;Suporte Andy para comunica‡Æo de equipamentos;ÿ
2020 ? Sem 03 ? Software;43845;ÿ;2020-W03;IABI06;Team Software;SW - Sprint Semanal;W03;ADM;1;1,5;1,5;0,5;ÿ;ÿ;0;ÿ;ReuniÆo sobre andamento da obra e planejamento de cronograma;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;SUPORTE;5,2;5;5;-0,2;ÿ;ÿ;ÿ;ÿ;Multimedidores e atualiza‡Æo lib;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IADQ;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;5;5;5;0;ÿ;RPP 4.8;0;ÿ;Corre‡Æo Tela detalhe RPP 4.8;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EVU06;Team Software;SW - Sprint Semanal;W03;INSÿÿR01ÿÿSUPÿÿV01;6,86;10;10;3,14;ÿ;ÿ;49607;ÿ;Desvios VSC QO Bosch II;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAFP;Team Software;SW - Sprint Semanal;W03;C01ÿÿR03ÿÿTESTEÿÿV01;8;7;8;0;ÿ;ÿ;45197;1;Teste de comunica‡Æo IHM para valida‡Æo da l¢gica.;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IABI16;Team Software;SW - Sprint Semanal;W03;ESTUDO;1,21;0,5;0,5;-0,71;ÿ;ÿ;49281;ÿ;Estudo da obra;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EMB14;Team Software;SW - Sprint Semanal;W03;ANµLISEÿÿC01ÿÿR00ÿÿV00;5,36;4;4;-1,36;ÿ;ÿ;49409;ÿ;Conferencia da tabela de vari veis com o software de controle.;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;H360CAPAC;Team Software;SW - Sprint Semanal;W03;ADM;2,73;3;3;0,27;ÿ;ÿ;0;ÿ;Estudo dos scripts do Treinamento avan‡ado da Elipse (CustomConfig);ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAAF;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;5,08;8;8;2,92;ÿ;ÿ;41138;ÿ;Testes bacnet;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAGC;Team Software;SW - Sprint Semanal;W03;ESTUDO;3,07;2;2;-1,07;ÿ;Estudo da Obra;ÿ;ÿ;Valida‡Æo dos documentos;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IABI;Team Software;SW - Sprint Semanal;W03;SUPORTE;1,5;1,5;1,5;0;ÿ;ÿ;0;ÿ;Suporte - Andy;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IACO02;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;3,4;3;3;-0,4;ÿ;ÿ;49131;ÿ;Corre‡äes;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;SUPORTE;0,75;0,75;0,75;0;ÿ;MM Pac4200;ÿ;ÿ;Pac4200;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;SUPORTE;1,25;0,75;1,25;0;ÿ;Suporte MM Nexus III;ÿ;ÿ;Suporte MM Nexus III;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IABI06;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR01ÿÿV01;2,12;4;4;1,88;ÿ;ÿ;40033;ÿ;Desenvolvendo tela Bloco C;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EMB12;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR01ÿÿV01;3,67;3,67;3,67;0;ÿ;ÿ;49170;ÿ;Desenvolvendo e instanciando software C28 e C27 no G5;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;ESO28;Team Software;SW - Sprint Semanal;W03;C71ÿÿR00ÿÿTABÿÿV01;4,23;0;0;-4,23;Software;Fancoil;49873;1;Desenvolvimento de tabela de vari veis.;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EYU;Team Software;SW - Sprint Semanal;W03;ESTUDO;0,34;0;0;-0,34;ÿ;ÿ;ÿ;1;ÿ;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;LIBÿÿR00ÿÿSUPÿÿV02;2,8;3;3;0,2;ÿ;ÿ;0;ÿ;Melhoria lib PDU;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EMB;Team Software;SW - Sprint Semanal;W03;ADM;2,2;2;2,2;0;ÿ;Obras HSC;ÿ;ÿ;Organiza‡Æo das Obras HSC;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAFO;Team Software;SW - Sprint Semanal;W03;SUPORTE;2,59;0;0;-2,59;ÿ;ÿ;ÿ;1;ÿ;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IADQ;Team Software;SW - Sprint Semanal;W03;ANµLISE;1,5;1,5;1,5;0;ÿ;RPP 4.8;0;ÿ;Corre‡Æo Tela detalhe RPP 4.8;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IABI06;Team Software;SW - Sprint Semanal;W03;ESTUDO;0,68;0,5;0,5;-0,18;ÿ;ÿ;42158;ÿ;An lise da obra;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EMB11;Team Software;SW - Sprint Semanal;W03;ANµLISE;0,58;0,58;0,58;0;ÿ;An lise da obra;ÿ;ÿ;An lise da obra;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAFI05;Team Software;SW - Sprint Semanal;W03;SUPORTE;0,5;0,5;0,5;0;ÿ;Suporte para campo;ÿ;ÿ;Suporte para campo;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EZA22;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR01ÿÿV01;6,38;6;6;-0,38;ÿ;Monitoramento de µgua;0;ÿ;ÿ;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;EVU06;Team Software;SW - Sprint Semanal;W03;INSÿÿR01ÿÿSUPÿÿV01;10,56;0;10;-0,56;ÿ;ÿ;0;ÿ;ÿ;ÿ
2020 ? Sem 03 ? Software;43844;ÿ;2020-W03;IAFP;Team Software;SW - Sprint Semanal;W03;SUPORTE;0,5;0;0,5;0;ÿ;ÿ;ÿ;1;Suporte no software de controle.;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;LIBÿÿR00ÿÿSUPÿÿV01;2,5;2;2;-0,5;ÿ;ÿ;0;ÿ;Popup TRHT;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAFP;Team Software;SW - Sprint Semanal;W03;C01ÿÿR01ÿÿTABÿÿV00;1;1;1;0;Cliente;Compressores;45197;1;RevisÆo da Tabela de Vari veis conforme as solicita‡äes do Mantis.;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;H360LEAN;Team Software;SW - Sprint Semanal;W03;ADM;2,81;2,48;2,81;0;ÿ;ÿ;0;ÿ;Limpeza da Mesa;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EVU07;Team Software;SW - Sprint Semanal;W03;SUPORTE;3;3;3;0;ÿ;ÿ;47528;ÿ;Suporte em obra;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;H360CAPAC;Team Software;SW - Sprint Semanal;W03;ADM;2,17;2;2;-0,17;ÿ;ÿ;ÿ;ÿ;Estudo dos scripts do treinamento feito na elipse;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAAF;Team Software;SW - Sprint Semanal;W03;ANµLISE;2,5;3;3;0,5;ÿ;ÿ;41138;ÿ;An lise da supervisÆo existente;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EMB14;Team Software;SW - Sprint Semanal;W03;C01ÿÿDEVÿÿR00ÿÿV00;5,61;5;5;-0,61;ÿ;ÿ;49409;ÿ;Desenvolvimento da tabela de variaveis;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IABI18;Team Software;SW - Sprint Semanal;W03;ESTUDO;0,45;0,7;0,7;0,25;ÿ;ÿ;49580;ÿ;An lise da obra;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EZA22;Team Software;SW - Sprint Semanal;W03;DRVÿÿR01ÿÿSUPÿÿV01;2,15;2,5;2,5;0,35;ÿ;Monitoramento de µgua;0;ÿ;ÿ;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IABI06;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;0,44;1;0,44;0;ÿ;ÿ;49842;ÿ;Corre‡Æo da supervisÆo;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAGC;Team Software;SW - Sprint Semanal;W03;ADM;1;1;1;0;ÿ;ReuniÆo;ÿ;ÿ;ReuniÆo Aprova‡Æo de Telas;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAFO;Team Software;SW - Sprint Semanal;W03;SUPORTE;1;0;0;-1;Campo;ÿ;0;1;Suporte para corre‡Æo de bargraph em IHM;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EZA22;Team Software;SW - Sprint Semanal;W03;SUPORTE;1,3;0;0;-1,3;Projetos EA;ÿ;0;1;Inser‡Æo de vari veis em DriverSlave G5.;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAAF;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;2,48;4;3;0,52;ÿ;ÿ;41138;ÿ;Altera‡äes nas bibliotecas do E3 de acordo com a nova tabela do Nilton;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EZA14;Team Software;SW - Sprint Semanal;W03;SUPORTE;1;0;0;-1;ÿ;ÿ;ÿ;1;ÿ;ÿ
2020 ? Sem 03 ? Software;43843;43847,5;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;R00ÿÿSUPÿÿTELÿÿV01;4;4;4;0;ÿ;ÿ;0;ÿ;Sensores Temperatura;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;LIBÿÿR00ÿÿSUPÿÿV01;4,24;3;4,25;0,01;ÿ;Lib UPS;0;ÿ;Desenvolvimento lib UPS;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IABI06;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;1,93;2;2;0,07;ÿ;ÿ;40033;ÿ;Desenvolvendo tela Bloco B;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EMB12;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR01ÿÿV01;4;4;4;0;ÿ;ÿ;49170;ÿ;Desenvolvendo e instanciando biblioteca integra‡äes termostatos e multimedidores;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAFZ;Team Software;SW - Sprint Semanal;W03;DRVÿÿR00ÿÿSUPÿÿV01;0,8;0,8;0,8;0;ÿ;ÿ;49786;ÿ;Ajuste de pontos da supervisÆo;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAFO01;Team Software;SW - Sprint Semanal;W03;LIBÿÿR00ÿÿSUPÿÿV01;1;1;1;0;ÿ;CAG;49630;ÿ;Ajuste de pontos da supervisÆo;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IABI;Team Software;SW - Sprint Semanal;W03;SUPORTE;0,45;1;0,45;0;ÿ;ÿ;0;ÿ;Suporte - Andy;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EMB14;Team Software;SW - Sprint Semanal;W03;C01ÿÿDEVÿÿR00ÿÿV00;10,96;10;10;-0,96;ÿ;ÿ;49409;ÿ;Desenvolvimento do software de monitora‡Æo.;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAEO02;Team Software;SW - Sprint Semanal;W03;ESTUDO;0,26;0,5;0,5;0,24;ÿ;ÿ;42289;ÿ;Avalia‡Æo do que foi solicitado;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;EUGAD6;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR00ÿÿV00;1,19;2;2;0,81;ÿ;ÿ;49807;ÿ;Desenvolver G5;ÿ
2020 ? Sem 03 ? Software;43843;ÿ;2020-W03;IAGI;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;0,9;1;1;0,1;Software;ÿ;0;ÿ;Corre‡äes Gr fico/Relat¢rio;ÿ
2020 ? Sem 03 ? Software;43840;ÿ;2020-W02;EZA01AD1;Team Software;SW - Sprint Semanal;W03;C02ÿÿDEVÿÿR12ÿÿV02;7,4;10;10;2,6;ÿ;ProSoft PLX82 EIP-IEC61850;0;ÿ;Desenvolvimento de software para ProSoft EIP-IEC61850 (IED's Subesta‡Æo BLC A 5ss);ÿ
2020 ? Sem 03 ? Software;43840;ÿ;2020-W02;EVU07;Team Software;SW - Sprint Semanal;W03;SUPORTE;13;13;13;0;ÿ;ÿ;47528;ÿ;Suporte em obra;ÿ
2020 ? Sem 03 ? Software;43839;ÿ;2020-W02;EZA29;Team Software;SW - Sprint Semanal;W03;SUPORTE;3,5;0;0;-3,5;Campo;ÿ;0;1;Suporte para valida‡Æo do la‡o dos Chiller's;ÿ
2020 ? Sem 03 ? Software;43839;ÿ;2020-W02;EUGAD6;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR00ÿÿV00;3,29;3;3;-0,29;ÿ;ÿ;49677;ÿ;Desenvolver G5;ÿ
2020 ? Sem 03 ? Software;43839;ÿ;2020-W02;EVU07;Team Software;SW - Sprint Semanal;W03;SUPORTE;10;10;10;0;ÿ;ÿ;47528;ÿ;Suporte em obra;ÿ
2020 ? Sem 03 ? Software;43839;ÿ;2020-W02;EMB12;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR01ÿÿV01;6;6;6;0;ÿ;ÿ;49170;ÿ;Estudo da Obra e confec‡Æo do G5;ÿ
2020 ? Sem 03 ? Software;43838;ÿ;2020-W02;H360CAPAC;Team Software;SW - Sprint Semanal;W03;ESTUDO;8;8;8;0;ÿ;ÿ;0;ÿ;Treinamento Elipse;ÿ
2020 ? Sem 03 ? Software;43838;ÿ;2020-W02;IABI06;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;6;6;6;0;ÿ;ÿ;40033;ÿ;Comunica‡Æo Rel‚s de prote‡Æo e suporte em campo para valida‡Æo de oscila‡Æo na rede do hospital;ÿ
2020 ? Sem 03 ? Software;43837;ÿ;2020-W02;IABI06;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;6;6;6;0;ÿ;ÿ;40033;ÿ;Comunica‡Æo de S20 e T87;ÿ
2020 ? Sem 03 ? Software;43837;ÿ;2020-W02;EVU07;Team Software;SW - Sprint Semanal;W03;SUPORTE;10;10;10;0;ÿ;ÿ;47528;ÿ;Suporte em obra;ÿ
2020 ? Sem 03 ? Software;43836;ÿ;2020-W02;EVU07;Team Software;SW - Sprint Semanal;W03;R00ÿÿSUPÿÿTELÿÿV00;21,84;0;12,7;-9,14;ÿ;ÿ;47528;ÿ;Realiza‡Æo de corre‡äes do FAT;ÿ
2020 ? Sem 03 ? Software;43836;ÿ;2020-W02;IABI06;Team Software;SW - Sprint Semanal;W03;LIBÿÿR01ÿÿSUPÿÿV01;6;6;6;0;ÿ;ÿ;40033;ÿ;Suporte ao M rio para realizarmos a comunica‡Æo correta dos equipamentos no Oswaldo Cruz;ÿ
2020 ? Sem 03 ? Software;43818;ÿ;2019-W51;IABX03;Team Software;SW - Sprint Semanal;W03;G5ÿÿLIBÿÿR01ÿÿV01;2,5;2,5;2,5;0;ÿ;ÿ;0;ÿ;Estudo de comunica‡Æo snmp com Makoto a respeito dos no breaks;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAGI;Team Software;SW - Sprint Semanal;W04;R00ÿÿSUPÿÿTELÿÿV01;4;4;4;0;ÿ;ÿ;0;ÿ;Pedidos Cliente;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;H360ADMIN;Team Software;SW - Sprint Semanal;W04;ADM;3;3;3;0;ÿ;ÿ;0;ÿ;Organiza‡Æo das obras ESO (colocar no plano e verificar o que j  existe);ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IABX02;Team Software;SW - Sprint Semanal;W04;G5ÿÿLIBÿÿR01ÿÿV01;2;2;2;0;ÿ;ÿ;50138;1;Corre‡Æo no G5 dos pontos apontados no mantis;1
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;EZA29;Team Software;SW - Sprint Semanal;W04;C01ÿÿR00ÿÿTABÿÿV02;1;1;1;0;ÿ;Prumada A1;0;ÿ;Atualiza‡Æo da Tabela de Vari veis.;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;EZA29;Team Software;SW - Sprint Semanal;W04;C01ÿÿDEVÿÿR00ÿÿV02;5;5;5;0;ÿ;Prumada A1;50170;ÿ;Instƒncia da prumada A1 para testes em campo.;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IACO02;Team Software;SW - Sprint Semanal;W04;C21ÿÿR05ÿÿTESTEÿÿV01;6,02;8;8;1,98;ÿ;Fancoil;47444;ÿ;Testes para corre‡Æo de problema no software.;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;H360ADMIN;Team Software;SW - Sprint Semanal;W04;ADM;15,19;7,01;9,01;-6,18;ÿ;ÿ;0;ÿ;ReuniÆo de Planejamento, Qualidade e KPIs;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;ESO28;Team Software;SW - Sprint Semanal;W04;C71ÿÿDEVÿÿR00ÿÿV01;14,05;4;12;-2,05;ÿ;ÿ;49873;ÿ;Finaliza‡Æo do software de controle do fancoil.;1
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;ESO28;Team Software;SW - Sprint Semanal;W04;DEVÿÿI76ÿÿR00ÿÿV01;8,5;4;7,5;-1;ÿ;Fancoil;49873;ÿ;Finaliza‡Æo do software da IHM de ambiente.;1
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;EVU07;Team Software;SW - Sprint Semanal;W04;R02ÿÿSUPÿÿTELÿÿV00;8,66;0;0;-8,66;Cliente;ÿ;0;1;Corre‡äes na supervisÆo relacionadas aos desvios de campo;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAFO;Team Software;SW - Sprint Semanal;W04;ESTUDO;2,02;3;3;0,98;ÿ;ÿ;49929;ÿ;Estudo da obra para altera‡Æo de logica de controle.;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAGC;Team Software;SW - Sprint Semanal;W04;LIBÿÿR01ÿÿSUPÿÿV01;2,5;2;2;-0,5;ÿ;Melhorias;48757;ÿ;melhorias na biblioteca;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAFI05;Team Software;SW - Sprint Semanal;W04;SUPORTE;2;0;0;-2;ÿ;Suporte;ÿ;1;Suporte;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;H360ADMIN;Team Software;SW - Sprint Semanal;W04;ADM;0,76;2;2;1,24;ÿ;Plano de Trabalho;ÿ;ÿ;Organiza‡Æo do plano de trabalho.;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;H360ADMIN;Team Software;SW - Sprint Semanal;W04;ADM;9,66;3,96;7,08;-2,58;ÿ;ÿ;0;ÿ;Organiza‡Æo de mantis e e-mails;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAEV;Team Software;SW - Sprint Semanal;W04;G5ÿÿLIBÿÿR01ÿÿV01;1,53;0,7;0,7;-0,83;ÿ;ÿ;49264;ÿ;Corre‡äes;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAGI;Team Software;SW - Sprint Semanal;W04;ESTUDO;2;2;2;0;ÿ;ÿ;ÿ;ÿ;Hot-Standby;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;EMB07;Team Software;SW - Sprint Semanal;W04;C22ÿÿMANÿÿR01ÿÿV01;3,31;3;3;-0,31;ÿ;ÿ;49783;ÿ;Atualiza‡Æo do manuaL de controle. C21 assim como estudo da obra;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAGH;Team Software;SW - Sprint Semanal;W04;SUPORTE;9,79;2;2;-7,79;ÿ;SupervisÆo;47176;ÿ;Suporte para campo;ÿ
2020 ? Sem 04 ? Software;43854;43853,54167;2020-W04;AUSÒNCIA;Team Software;SW - Sprint Semanal;W04;ADM;2;5;2;0;ÿ;ÿ;ÿ;1;ÿ;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;EMB07;Team Software;SW - Sprint Semanal;W04;G5ÿÿLIBÿÿR01ÿÿV01;0,96;0,7;0,7;-0,26;ÿ;ÿ;45115;ÿ;Corre‡Æo G5.;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IADQ01;Team Software;SW - Sprint Semanal;W04;ESTUDO;2;2;2;0;ÿ;ÿ;ÿ;ÿ;Estudo RPP;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;H360ADMIN;Team Software;SW - Sprint Semanal;W04;ADM;3;3;3;0;ÿ;Administra‡Æo pessoal;ÿ;ÿ;Mantis, plano de trabalho, e-mail's, trelo e horas;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;IAFI04;Team Software;SW - Sprint Semanal;W04;G5ÿÿLIBÿÿR01ÿÿV01;0,83;1;1;0,17;ÿ;ÿ;47103;ÿ;Altera‡äes nos desvios G5;ÿ
2020 ? Sem 04 ? Software;43854;ÿ;2020-W04;EVU07;Team Software;SW - Sprint Semanal;W04;SUPORTE;0,5;0;0;-0,5;Software;ÿ;0;1;Suporte ao Pedro para comunica‡Æo com os sensores que sofreram altera‡Æo de tags.;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;EZA01AD1;Team Software;SW - Sprint Semanal;W04;C01ÿÿDEVÿÿR01ÿÿV02;2,3;0;0;-2,3;Cliente;ÿ;0;1;Realoca‡Æo dos CID's no software do ProSoft e desenvolvimento de leituras no PLC dos novos AOI.;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;IAGI;Team Software;SW - Sprint Semanal;W04;SUPORTE;8;8;0;-8;ÿ;ÿ;ÿ;1;Problemas SupervisÆo;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;H360LEAN;Team Software;SW - Sprint Semanal;W04;ADM;16,86;4,38;16,41;-0,45;ÿ;ÿ;0;ÿ;ReuniÆo Scrum;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;IAFT;Team Software;SW - Sprint Semanal;W04;ADM;1,33;1;1;-0,33;ÿ;ÿ;0;ÿ;ReuniÆo Semanal Equinix e Sistenge.;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;IADK;Team Software;SW - Sprint Semanal;W04;ADM;1;1;1;0;ÿ;ÿ;49718;ÿ;Contato com o pessoal da LG para esclarecer d£vidas do equipamento.;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;IADK;Team Software;SW - Sprint Semanal;W04;ANµLISE;2,3;2,3;2,3;0;ÿ;ÿ;49718;ÿ;An lise da causa raiz do caso para retorno ao cliente;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;IABI04AD1;Team Software;SW - Sprint Semanal;W04;ADM;2,5;1;1;-1,5;ÿ;ÿ;49565;ÿ;Cria‡Æo dos Mantis relacionados … atividade;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;ESO28;Team Software;SW - Sprint Semanal;W04;G5ÿÿLIBÿÿR01ÿÿV01;4,91;2;2;-2,91;ÿ;ÿ;49876;ÿ;InclusÆo de vari veis;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;IABI13;Team Software;SW - Sprint Semanal;W04;LIBÿÿR00ÿÿSUPÿÿV00;4,44;4;4;-0,44;ÿ;ÿ;44379;ÿ;Testes de valida‡Æo;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;IAGF;Team Software;SW - Sprint Semanal;W04;SUPORTE;0,5;0;0;-0,5;Projetos EA;ÿ;0;1;Suporte a Projetos (Nathan) para o desenvolvimento do Diagrama de Blocos do software de controle da obra.;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;EZA29;Team Software;SW - Sprint Semanal;W04;SUPORTE;1,17;0;0;-1,17;ÿ;Comissionamento;0;1;Suporte ao t‚cnico (Andr‚) em obra para comissionamento das sa¡das do controlador Rockwell.;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;3AG;Team Software;SW - Sprint Semanal;W04;ANµLISE;0,83;0;0;-0,83;Projetos EA;ÿ;0;1;Valida‡Æo dos parƒmetros de comunica‡Æo dos softwares de controle a pedido de Projetos (Rodrigo).;ÿ
2020 ? Sem 04 ? Software;43853;ÿ;2020-W04;EVU06;Team Software;SW - Sprint Semanal;W04;ADM;1;1;1;0;ÿ;ÿ;0;ÿ;Caixa-viagem, apontamento de horas no Mantis e outras tarefas administrativas ap¢s visita ao cliente.;ÿ
